,H,P,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,sum_rate
950,H_951.h5,P_951.h5,1,0,0,1,0,0,0,0,1,1,27.072778691135476
951,H_952.h5,P_952.h5,0,1,0,0,0,1,1,0,1,0,14.077395124974256
952,H_953.h5,P_953.h5,0,0,0,0,1,1,1,0,0,1,19.258712101654535
953,H_954.h5,P_954.h5,0,0,0,0,1,0,0,0,1,1,16.37066118007003
954,H_955.h5,P_955.h5,0,1,1,0,0,1,0,0,0,0,28.66807134803146
955,H_956.h5,P_956.h5,0,1,0,1,1,0,0,0,0,0,22.2283958592982
956,H_957.h5,P_957.h5,0,0,0,0,0,0,0,1,1,1,21.730271058053493
957,H_958.h5,P_958.h5,0,1,0,0,0,1,1,0,0,1,20.077935839621993
958,H_959.h5,P_959.h5,0,1,0,0,0,1,0,1,1,0,25.720614280763236
959,H_960.h5,P_960.h5,0,0,1,1,0,0,1,1,0,0,18.464401589443977
960,H_961.h5,P_961.h5,0,0,0,1,0,1,1,0,0,1,20.083267510493695
961,H_962.h5,P_962.h5,0,1,0,0,0,1,1,0,0,0,17.493162396111003
962,H_963.h5,P_963.h5,1,0,0,0,0,0,0,1,1,1,19.013741253858125
963,H_964.h5,P_964.h5,0,1,1,1,0,0,0,0,0,0,23.37513392305835
964,H_965.h5,P_965.h5,1,1,0,0,0,0,1,0,0,0,19.656074593894775
965,H_966.h5,P_966.h5,1,0,1,0,0,0,1,1,0,0,16.055932808561543
966,H_967.h5,P_967.h5,0,0,1,0,0,0,0,1,0,1,23.010068370050433
967,H_968.h5,P_968.h5,0,0,1,0,1,0,1,0,0,0,20.98641117689376
968,H_969.h5,P_969.h5,0,1,0,1,0,0,1,0,0,1,24.23238683406636
969,H_970.h5,P_970.h5,0,0,0,1,1,0,0,0,1,1,30.98674790043497
970,H_971.h5,P_971.h5,0,1,0,1,1,0,0,0,1,0,26.277547100732278
971,H_972.h5,P_972.h5,0,1,0,0,0,0,0,1,1,0,19.422321001398526
972,H_973.h5,P_973.h5,0,0,0,1,1,1,0,0,0,0,27.01211119251281
973,H_974.h5,P_974.h5,0,1,1,0,1,0,0,1,0,0,26.87252741738903
974,H_975.h5,P_975.h5,0,0,1,0,1,0,0,0,1,1,41.09813701531841
975,H_976.h5,P_976.h5,0,1,1,1,0,0,0,0,1,0,11.40003849930466
976,H_977.h5,P_977.h5,1,0,1,0,0,0,0,1,0,0,22.577398794605227
977,H_978.h5,P_978.h5,1,0,0,1,0,1,0,0,0,1,27.598267430321922
978,H_979.h5,P_979.h5,1,0,1,0,0,0,0,1,0,1,20.736452383535678
979,H_980.h5,P_980.h5,0,0,1,0,1,0,0,0,1,1,29.045537193083835
980,H_981.h5,P_981.h5,1,0,1,0,0,0,0,0,1,1,26.41095481682812
981,H_982.h5,P_982.h5,1,0,0,0,0,0,0,0,1,1,15.685197719941897
982,H_983.h5,P_983.h5,0,1,0,0,0,1,0,1,0,1,27.789949983312653
983,H_984.h5,P_984.h5,1,0,1,0,1,0,0,1,0,0,26.757744312522846
984,H_985.h5,P_985.h5,0,0,1,0,0,1,1,0,1,0,23.87981287180793
985,H_986.h5,P_986.h5,0,0,1,0,0,0,1,0,1,0,12.277064812150611
986,H_987.h5,P_987.h5,0,0,0,0,0,1,0,1,1,1,17.641256645616554
987,H_988.h5,P_988.h5,0,0,0,1,0,1,1,0,0,1,27.961081820731096
988,H_989.h5,P_989.h5,0,0,0,0,1,1,0,0,0,1,16.95819696802227
989,H_990.h5,P_990.h5,1,0,1,1,0,0,0,0,0,0,32.78773862135613
990,H_991.h5,P_991.h5,0,1,0,0,0,1,0,0,0,1,21.018674823399095
991,H_992.h5,P_992.h5,0,1,1,1,0,0,0,0,0,0,21.388765720831962
992,H_993.h5,P_993.h5,0,1,0,0,0,1,1,0,0,0,23.69896678136778
993,H_994.h5,P_994.h5,1,1,0,0,0,0,0,0,1,0,29.992359415408515
994,H_995.h5,P_995.h5,0,1,0,0,0,0,1,0,1,1,18.71848624613694
995,H_996.h5,P_996.h5,1,0,1,0,0,1,0,1,0,0,21.625460025967637
996,H_997.h5,P_997.h5,0,1,1,0,0,0,1,0,0,1,16.539340081793455
997,H_998.h5,P_998.h5,0,0,0,1,1,1,0,0,0,0,23.7339688682907
998,H_999.h5,P_999.h5,0,0,0,0,1,0,1,1,1,0,26.83651050227193
999,H_1000.h5,P_1000.h5,1,1,0,0,0,0,1,0,0,1,16.494893586919254
1000,H_1001.h5,P_1001.h5,1,1,0,0,1,0,0,0,0,0,25.249005341910035
1001,H_1002.h5,P_1002.h5,1,0,0,0,0,1,0,0,1,0,25.525953850214226
1002,H_1003.h5,P_1003.h5,0,1,0,0,1,0,0,1,0,1,13.457352777988318
1003,H_1004.h5,P_1004.h5,0,1,0,0,0,1,1,1,0,0,25.103162028231523
1004,H_1005.h5,P_1005.h5,0,0,0,1,0,0,0,0,1,1,27.800109498739378
1005,H_1006.h5,P_1006.h5,0,0,0,0,0,1,0,1,1,0,17.93518788793861
1006,H_1007.h5,P_1007.h5,1,0,1,0,1,0,0,0,0,1,24.66107166367222
1007,H_1008.h5,P_1008.h5,0,0,1,0,0,0,1,1,0,0,17.07825891959086
1008,H_1009.h5,P_1009.h5,0,0,1,1,1,0,0,0,1,0,28.642547822339665
1009,H_1010.h5,P_1010.h5,0,0,0,1,1,0,1,0,0,0,22.625546915467787
1010,H_1011.h5,P_1011.h5,1,0,0,1,0,0,1,1,0,0,25.123404212292836
1011,H_1012.h5,P_1012.h5,0,1,1,0,1,0,0,1,0,0,14.137229020126481
1012,H_1013.h5,P_1013.h5,0,0,0,1,1,0,0,1,0,0,26.85367312644719
1013,H_1014.h5,P_1014.h5,0,0,0,0,1,1,1,1,0,0,27.284511285313016
1014,H_1015.h5,P_1015.h5,0,0,0,0,0,1,1,0,0,1,21.61188992722228
1015,H_1016.h5,P_1016.h5,0,0,0,1,1,1,0,0,0,1,15.978232179891737
1016,H_1017.h5,P_1017.h5,1,0,1,0,0,0,1,0,0,0,22.287985115909287
1017,H_1018.h5,P_1018.h5,0,0,0,1,1,0,0,0,1,1,15.065278065183723
1018,H_1019.h5,P_1019.h5,0,0,1,0,0,0,0,1,1,1,27.338622236980562
1019,H_1020.h5,P_1020.h5,1,0,0,0,0,0,1,0,1,0,19.744403650378207
1020,H_1021.h5,P_1021.h5,0,0,0,1,0,1,0,1,1,0,23.459591545401032
1021,H_1022.h5,P_1022.h5,0,1,0,0,0,0,1,0,1,0,22.571278210241907
1022,H_1023.h5,P_1023.h5,1,0,0,1,0,0,0,1,0,1,23.01470705499289
1023,H_1024.h5,P_1024.h5,1,0,0,1,0,1,0,0,1,0,22.752233297783604
1024,H_1025.h5,P_1025.h5,0,1,1,0,0,0,1,0,1,0,18.000140836871168
1025,H_1026.h5,P_1026.h5,0,1,0,1,0,0,1,0,0,0,26.63789076145782
1026,H_1027.h5,P_1027.h5,1,0,1,0,0,0,0,0,1,0,19.310344529591422
1027,H_1028.h5,P_1028.h5,0,0,0,1,1,1,0,0,1,0,14.554357434028637
1028,H_1029.h5,P_1029.h5,0,0,1,1,1,0,0,0,0,0,18.40357414226063
1029,H_1030.h5,P_1030.h5,1,0,0,1,0,0,0,0,0,1,20.359012491447746
1030,H_1031.h5,P_1031.h5,1,0,0,0,0,0,1,1,0,1,24.271000672737074
1031,H_1032.h5,P_1032.h5,1,0,0,1,0,0,0,0,1,1,23.075776984820656
1032,H_1033.h5,P_1033.h5,0,0,1,0,1,0,0,1,0,1,15.961205082996127
1033,H_1034.h5,P_1034.h5,1,0,0,0,1,0,0,1,0,1,16.142159806754446
1034,H_1035.h5,P_1035.h5,0,0,0,1,0,0,0,1,0,1,23.384164413106873
1035,H_1036.h5,P_1036.h5,0,1,0,1,0,0,1,0,0,0,16.9605551192954
1036,H_1037.h5,P_1037.h5,1,1,0,0,0,1,0,0,0,1,14.07302279531768
1037,H_1038.h5,P_1038.h5,0,1,1,0,0,0,1,0,1,0,20.320081646025958
1038,H_1039.h5,P_1039.h5,0,1,1,0,0,0,1,0,0,1,20.23150072512417
1039,H_1040.h5,P_1040.h5,0,1,0,0,0,1,1,0,0,0,26.746896538764066
1040,H_1041.h5,P_1041.h5,1,0,0,1,0,1,0,0,0,0,25.503289522103042
1041,H_1042.h5,P_1042.h5,0,0,1,1,0,0,1,1,0,0,24.0578666297827
1042,H_1043.h5,P_1043.h5,0,0,0,1,0,0,1,1,0,0,25.750441166050727
1043,H_1044.h5,P_1044.h5,0,0,1,0,1,0,0,0,1,0,31.387966909715885
1044,H_1045.h5,P_1045.h5,0,0,0,1,0,0,1,1,1,0,19.46767210260314
1045,H_1046.h5,P_1046.h5,0,1,0,1,0,0,0,0,1,1,17.30548357081055
1046,H_1047.h5,P_1047.h5,1,0,0,0,0,0,1,0,1,1,22.489065232301588
1047,H_1048.h5,P_1048.h5,0,1,0,0,0,0,1,1,0,1,11.749681695183614
1048,H_1049.h5,P_1049.h5,0,1,0,1,0,0,0,0,1,0,16.158084253327328
1049,H_1050.h5,P_1050.h5,0,0,1,1,0,0,1,1,0,0,21.337202192526146
1050,H_1051.h5,P_1051.h5,1,0,0,1,0,0,1,0,0,0,22.50451972114322
1051,H_1052.h5,P_1052.h5,0,1,0,1,1,0,0,0,1,0,24.24589240668963
1052,H_1053.h5,P_1053.h5,0,0,1,1,1,0,1,0,0,0,27.155538461437203
1053,H_1054.h5,P_1054.h5,0,1,0,0,0,0,1,0,1,1,15.596543205681247
1054,H_1055.h5,P_1055.h5,1,0,0,0,0,0,1,0,0,1,28.047151108216028
1055,H_1056.h5,P_1056.h5,0,0,1,1,0,0,0,0,0,1,20.56701115727192
1056,H_1057.h5,P_1057.h5,1,0,0,0,0,1,0,1,1,0,24.06391697546007
1057,H_1058.h5,P_1058.h5,1,0,0,0,0,0,1,0,1,0,15.51022664046025
1058,H_1059.h5,P_1059.h5,1,0,0,0,1,1,0,0,0,1,17.049660389301494
1059,H_1060.h5,P_1060.h5,0,1,0,1,0,1,1,0,0,0,15.256991473842225
1060,H_1061.h5,P_1061.h5,0,1,0,1,0,1,0,0,1,0,20.87548364708228
1061,H_1062.h5,P_1062.h5,1,0,1,0,1,0,1,0,0,0,27.52755476049726
1062,H_1063.h5,P_1063.h5,0,0,1,0,0,0,1,0,1,0,19.232607965693607
1063,H_1064.h5,P_1064.h5,1,1,0,1,0,0,0,0,0,1,23.632236671485852
1064,H_1065.h5,P_1065.h5,1,0,0,0,1,0,1,1,0,0,13.599929836583943
1065,H_1066.h5,P_1066.h5,0,1,0,0,1,1,0,0,0,0,26.689251735766156
1066,H_1067.h5,P_1067.h5,1,0,0,1,1,0,1,0,0,0,24.977753776913076
1067,H_1068.h5,P_1068.h5,1,0,0,1,0,0,0,1,0,1,17.206907255649025
1068,H_1069.h5,P_1069.h5,0,0,0,0,0,1,1,1,1,0,19.5773672442576
1069,H_1070.h5,P_1070.h5,0,1,0,1,0,0,0,1,1,0,29.39872915636911
1070,H_1071.h5,P_1071.h5,0,1,0,1,1,0,0,0,0,0,22.14160643594696
1071,H_1072.h5,P_1072.h5,1,0,1,0,0,0,1,0,0,0,16.577188259832013
1072,H_1073.h5,P_1073.h5,0,1,0,0,0,1,0,1,1,0,20.90417273429036
1073,H_1074.h5,P_1074.h5,0,1,0,0,1,0,0,0,0,0,20.17406739312885
1074,H_1075.h5,P_1075.h5,0,1,0,0,1,1,0,1,0,0,19.29851016621715
1075,H_1076.h5,P_1076.h5,0,0,0,1,1,1,0,0,0,0,17.256166002055718
1076,H_1077.h5,P_1077.h5,0,1,0,1,0,0,1,1,0,0,10.108386410926826
1077,H_1078.h5,P_1078.h5,0,0,0,1,0,0,1,0,1,1,22.767533159581507
1078,H_1079.h5,P_1079.h5,1,0,1,0,0,0,1,0,0,0,17.303578105348812
1079,H_1080.h5,P_1080.h5,0,1,0,1,0,1,0,0,0,1,25.06935777361861
1080,H_1081.h5,P_1081.h5,0,0,1,1,1,0,0,0,0,1,35.94879898722589
1081,H_1082.h5,P_1082.h5,0,0,1,1,1,0,0,0,0,0,25.49556074233881
1082,H_1083.h5,P_1083.h5,0,1,0,0,1,0,1,1,0,0,34.524405428424686
1083,H_1084.h5,P_1084.h5,1,0,0,1,0,0,0,1,1,0,18.148578794153572
1084,H_1085.h5,P_1085.h5,0,0,1,0,0,1,0,0,1,1,18.236663638156873
1085,H_1086.h5,P_1086.h5,0,0,0,1,1,0,1,1,0,0,20.035933061706768
1086,H_1087.h5,P_1087.h5,0,1,1,0,0,0,1,0,0,0,21.65922795603564
1087,H_1088.h5,P_1088.h5,0,0,0,0,0,1,1,0,1,0,24.402188274693117
1088,H_1089.h5,P_1089.h5,1,0,1,0,0,1,1,0,0,0,37.5240749715299
1089,H_1090.h5,P_1090.h5,0,0,1,1,0,0,1,1,0,0,26.60264564210918
1090,H_1091.h5,P_1091.h5,1,1,0,0,0,0,0,0,0,1,21.735256640967275
1091,H_1092.h5,P_1092.h5,1,0,0,1,0,0,0,1,1,0,27.83875787227464
1092,H_1093.h5,P_1093.h5,0,0,1,0,0,0,1,1,0,0,19.594272909903747
1093,H_1094.h5,P_1094.h5,0,0,0,0,1,1,0,1,0,0,20.799899508485066
1094,H_1095.h5,P_1095.h5,0,1,1,0,1,0,0,0,0,0,18.749067858925837
1095,H_1096.h5,P_1096.h5,0,1,1,1,0,0,0,1,0,0,19.75580295819287
1096,H_1097.h5,P_1097.h5,1,0,1,0,1,0,1,0,0,0,20.75378944139477
1097,H_1098.h5,P_1098.h5,1,1,0,0,1,0,0,0,0,0,23.64535211349088
1098,H_1099.h5,P_1099.h5,0,0,0,0,1,1,1,0,1,0,29.716232726448826
1099,H_1100.h5,P_1100.h5,0,0,0,1,0,1,0,0,1,0,19.335241289841356
1100,H_1101.h5,P_1101.h5,0,0,1,1,0,1,0,0,1,0,16.486634100698137
1101,H_1102.h5,P_1102.h5,0,0,1,1,0,0,1,0,0,1,17.534747666066462
1102,H_1103.h5,P_1103.h5,0,1,1,0,0,0,1,0,0,1,21.73368634564961
1103,H_1104.h5,P_1104.h5,0,1,1,0,0,1,0,0,0,0,24.330226011058187
1104,H_1105.h5,P_1105.h5,0,0,1,1,0,0,0,1,0,1,21.013813880959987
1105,H_1106.h5,P_1106.h5,1,0,0,0,0,0,1,0,0,1,21.99692596591981
1106,H_1107.h5,P_1107.h5,0,0,0,0,1,0,1,0,1,1,19.26353722154024
1107,H_1108.h5,P_1108.h5,1,0,0,0,1,1,0,0,0,1,21.012545132212637
1108,H_1109.h5,P_1109.h5,1,0,0,1,1,0,0,1,0,0,14.23394469793773
1109,H_1110.h5,P_1110.h5,0,0,1,0,0,0,1,1,0,1,23.142476330820273
1110,H_1111.h5,P_1111.h5,0,0,1,1,0,1,0,1,0,0,10.944637812122025
1111,H_1112.h5,P_1112.h5,0,0,1,1,0,0,0,1,1,0,28.40484259274347
1112,H_1113.h5,P_1113.h5,0,0,0,1,0,0,1,1,0,0,19.305656082478016
1113,H_1114.h5,P_1114.h5,0,1,0,0,0,1,1,0,1,0,31.722660234656466
1114,H_1115.h5,P_1115.h5,0,1,0,0,0,0,0,1,0,1,26.066179965108226
1115,H_1116.h5,P_1116.h5,0,1,1,0,1,0,1,0,0,0,24.940277259053563
1116,H_1117.h5,P_1117.h5,1,0,0,1,0,0,1,0,0,1,13.43754611721068
1117,H_1118.h5,P_1118.h5,0,0,0,1,0,0,0,1,0,0,15.522945539612458
1118,H_1119.h5,P_1119.h5,0,0,1,1,1,0,0,0,1,0,6.366857910416988
1119,H_1120.h5,P_1120.h5,1,0,0,0,0,0,1,0,0,1,15.484422735402763
1120,H_1121.h5,P_1121.h5,1,1,0,0,0,0,1,0,0,1,32.93283532239349
1121,H_1122.h5,P_1122.h5,1,0,0,0,0,0,0,1,0,1,21.131230675600342
1122,H_1123.h5,P_1123.h5,1,0,0,0,1,1,0,0,0,1,22.061689863231784
1123,H_1124.h5,P_1124.h5,1,1,0,0,1,0,0,0,0,1,21.054750405127884
1124,H_1125.h5,P_1125.h5,0,1,1,0,0,1,0,0,0,0,14.559210953114295
1125,H_1126.h5,P_1126.h5,1,0,0,0,0,0,0,1,0,0,15.017877043470591
1126,H_1127.h5,P_1127.h5,0,1,0,1,1,0,0,0,0,0,18.656028074030765
1127,H_1128.h5,P_1128.h5,0,1,0,0,0,1,0,1,1,0,23.1200649730523
1128,H_1129.h5,P_1129.h5,1,0,0,0,1,0,0,1,0,1,26.15838969143465
1129,H_1130.h5,P_1130.h5,0,1,0,1,0,0,0,0,1,1,19.329283025824292
1130,H_1131.h5,P_1131.h5,0,1,1,0,0,1,1,0,0,0,17.327321144612842
1131,H_1132.h5,P_1132.h5,0,0,0,0,1,1,0,0,1,0,23.878650586637768
1132,H_1133.h5,P_1133.h5,0,0,0,1,0,0,0,1,1,0,15.871099540835456
1133,H_1134.h5,P_1134.h5,0,0,1,1,0,0,1,0,0,1,21.05894178559416
1134,H_1135.h5,P_1135.h5,0,0,0,1,1,1,0,0,0,0,14.532505011393201
1135,H_1136.h5,P_1136.h5,0,0,0,1,0,0,1,0,1,0,10.322663204336958
1136,H_1137.h5,P_1137.h5,1,0,0,0,1,0,1,1,0,0,24.363620222850567
1137,H_1138.h5,P_1138.h5,0,0,0,1,1,0,1,0,1,0,20.855756587877703
1138,H_1139.h5,P_1139.h5,0,0,0,1,0,0,1,0,1,0,28.00224954277392
1139,H_1140.h5,P_1140.h5,0,1,0,0,0,1,0,1,0,1,12.915748944390664
1140,H_1141.h5,P_1141.h5,1,0,0,0,1,0,0,0,1,1,21.47165944389805
1141,H_1142.h5,P_1142.h5,1,0,0,0,0,1,1,1,0,0,20.714615935243067
1142,H_1143.h5,P_1143.h5,0,1,0,1,0,0,1,0,0,1,11.622742467994676
1143,H_1144.h5,P_1144.h5,1,0,0,0,0,0,0,1,0,1,16.630171738665698
1144,H_1145.h5,P_1145.h5,1,0,1,1,0,0,0,0,0,1,26.280421701766727
1145,H_1146.h5,P_1146.h5,1,1,0,0,0,1,0,1,0,0,28.68997256167852
1146,H_1147.h5,P_1147.h5,0,0,0,1,0,0,1,1,0,1,20.125758431537022
1147,H_1148.h5,P_1148.h5,1,0,0,1,1,1,0,0,0,0,12.317626579982118
1148,H_1149.h5,P_1149.h5,1,0,0,1,0,0,0,1,0,0,20.359477019586137
1149,H_1150.h5,P_1150.h5,1,0,0,0,0,0,1,1,0,1,12.174358047278686
1150,H_1151.h5,P_1151.h5,1,0,0,1,0,0,1,0,1,0,12.061866925122047
1151,H_1152.h5,P_1152.h5,0,1,0,0,1,0,1,0,1,0,17.852369534030792
1152,H_1153.h5,P_1153.h5,0,1,1,1,0,0,0,0,0,0,21.888419925211224
1153,H_1154.h5,P_1154.h5,0,1,1,0,0,1,1,0,0,0,28.53838591327495
1154,H_1155.h5,P_1155.h5,1,0,0,0,1,1,0,0,0,0,13.962951695907755
1155,H_1156.h5,P_1156.h5,0,0,0,1,0,1,0,1,0,1,37.15673618185423
1156,H_1157.h5,P_1157.h5,1,0,0,0,0,1,0,0,0,1,12.301378271846552
1157,H_1158.h5,P_1158.h5,1,1,0,0,0,0,0,0,0,1,16.952922001871585
1158,H_1159.h5,P_1159.h5,0,1,1,0,0,0,0,1,1,0,25.829352322471074
1159,H_1160.h5,P_1160.h5,0,1,0,1,0,0,0,0,0,1,21.673816911070933
1160,H_1161.h5,P_1161.h5,0,1,0,1,0,0,1,0,0,1,21.335257654101653
1161,H_1162.h5,P_1162.h5,1,0,0,1,0,1,0,0,1,0,18.843758545573774
1162,H_1163.h5,P_1163.h5,1,0,0,0,0,1,0,0,1,0,23.72034612175345
1163,H_1164.h5,P_1164.h5,0,1,0,0,0,0,0,1,1,1,17.150037692845945
1164,H_1165.h5,P_1165.h5,0,0,1,1,0,0,0,1,0,0,20.149254971771242
1165,H_1166.h5,P_1166.h5,1,0,0,0,0,1,0,1,0,0,20.577051522717714
1166,H_1167.h5,P_1167.h5,1,0,0,0,1,0,0,1,1,0,23.631417867245567
1167,H_1168.h5,P_1168.h5,0,1,0,1,0,0,0,0,0,1,23.401977527410654
1168,H_1169.h5,P_1169.h5,1,0,1,0,1,0,0,1,0,0,31.234986240906622
1169,H_1170.h5,P_1170.h5,1,1,1,0,0,0,0,0,0,1,22.287856860523732
1170,H_1171.h5,P_1171.h5,1,1,0,0,0,0,0,1,0,1,25.444111256703092
1171,H_1172.h5,P_1172.h5,0,1,0,0,1,0,1,1,0,0,27.750542667770773
1172,H_1173.h5,P_1173.h5,0,1,1,0,0,0,0,1,0,1,23.00526730573492
1173,H_1174.h5,P_1174.h5,0,1,0,0,0,0,0,1,1,1,27.47499080520658
1174,H_1175.h5,P_1175.h5,1,0,1,0,0,1,0,0,0,1,17.00568273572138
1175,H_1176.h5,P_1176.h5,0,0,1,0,1,0,0,0,1,1,23.065036694698435
1176,H_1177.h5,P_1177.h5,1,1,0,0,0,0,0,0,1,0,15.454908569027495
1177,H_1178.h5,P_1178.h5,0,1,1,0,1,1,0,0,0,0,10.350846212427584
1178,H_1179.h5,P_1179.h5,0,1,0,1,0,0,0,1,1,0,21.17457377152889
1179,H_1180.h5,P_1180.h5,0,1,1,0,1,1,0,0,0,0,23.814446901709303
1180,H_1181.h5,P_1181.h5,1,0,1,0,1,0,0,0,0,0,22.400805470529857
1181,H_1182.h5,P_1182.h5,0,0,0,0,1,0,0,1,0,1,18.648788656672608
1182,H_1183.h5,P_1183.h5,0,1,0,0,0,1,1,0,0,1,18.43661355316042
1183,H_1184.h5,P_1184.h5,0,0,1,1,0,0,0,1,0,0,21.427203722784228
1184,H_1185.h5,P_1185.h5,1,0,1,0,0,0,0,1,0,1,26.670090345790676
1185,H_1186.h5,P_1186.h5,0,1,0,0,1,0,0,1,0,1,17.704832484884
1186,H_1187.h5,P_1187.h5,0,0,0,1,1,1,0,0,0,0,20.6285104603778
1187,H_1188.h5,P_1188.h5,0,0,1,1,0,0,0,0,1,0,23.004186692235354
1188,H_1189.h5,P_1189.h5,1,0,0,1,0,0,1,0,0,1,18.990884156878792
1189,H_1190.h5,P_1190.h5,1,0,0,0,1,0,0,0,1,1,21.317950743307755
1190,H_1191.h5,P_1191.h5,1,0,0,0,0,1,0,1,0,1,24.24160214344041
1191,H_1192.h5,P_1192.h5,0,1,0,1,0,0,0,0,1,1,13.495044378199914
1192,H_1193.h5,P_1193.h5,0,1,1,1,0,0,0,0,0,0,19.72056552940189
1193,H_1194.h5,P_1194.h5,0,1,0,1,0,0,1,0,0,0,27.866026694102025
1194,H_1195.h5,P_1195.h5,0,0,1,0,1,0,0,0,1,0,18.08637013096179
1195,H_1196.h5,P_1196.h5,1,0,0,0,0,1,1,0,0,0,22.500791940462367
1196,H_1197.h5,P_1197.h5,0,0,0,0,1,0,0,1,1,1,15.526514498080532
1197,H_1198.h5,P_1198.h5,1,0,0,0,1,1,0,0,0,1,17.897945356730048
1198,H_1199.h5,P_1199.h5,0,0,0,0,1,0,1,0,1,1,27.86225448875002
1199,H_1200.h5,P_1200.h5,1,0,1,0,0,0,1,1,0,0,14.371395157352804
1200,H_1201.h5,P_1201.h5,1,0,0,0,1,1,0,0,0,1,12.99353696885887
1201,H_1202.h5,P_1202.h5,1,0,0,1,0,0,0,0,1,0,23.038238379266122
1202,H_1203.h5,P_1203.h5,0,0,1,0,1,0,1,0,0,1,24.265961864501303
1203,H_1204.h5,P_1204.h5,0,1,1,1,0,1,0,0,0,0,23.38258497655446
1204,H_1205.h5,P_1205.h5,0,1,1,0,1,0,0,0,0,1,22.911330973991422
1205,H_1206.h5,P_1206.h5,1,1,0,1,0,0,0,0,0,0,15.499395475055657
1206,H_1207.h5,P_1207.h5,0,0,1,0,0,0,1,1,0,0,21.173782535870423
1207,H_1208.h5,P_1208.h5,0,0,0,1,1,1,0,1,0,0,21.490063463801143
1208,H_1209.h5,P_1209.h5,0,0,1,0,1,0,1,0,0,1,12.95511071895023
1209,H_1210.h5,P_1210.h5,0,0,0,0,1,0,1,1,0,1,24.17306097825979
1210,H_1211.h5,P_1211.h5,0,0,0,1,1,0,0,1,0,0,20.203958196618782
1211,H_1212.h5,P_1212.h5,0,0,1,1,0,0,0,0,1,0,15.292015081876121
1212,H_1213.h5,P_1213.h5,0,0,1,1,0,0,0,0,1,1,24.776151232232404
1213,H_1214.h5,P_1214.h5,0,0,1,1,1,0,1,0,0,0,26.489568217975105
1214,H_1215.h5,P_1215.h5,1,0,1,0,0,0,0,0,1,1,27.64036490336479
1215,H_1216.h5,P_1216.h5,1,1,0,0,0,0,1,0,1,0,18.074852181162694
1216,H_1217.h5,P_1217.h5,1,0,0,0,0,1,0,0,0,1,17.886198634424147
1217,H_1218.h5,P_1218.h5,0,1,0,1,0,0,1,0,0,0,18.467515889366084
1218,H_1219.h5,P_1219.h5,0,0,1,1,0,0,0,1,1,0,18.085148334134644
1219,H_1220.h5,P_1220.h5,0,1,1,1,0,0,0,0,0,0,24.86013616393081
1220,H_1221.h5,P_1221.h5,1,0,0,0,0,0,0,0,1,0,14.243463696375384
1221,H_1222.h5,P_1222.h5,0,0,0,0,0,1,0,1,1,1,17.650781481032862
1222,H_1223.h5,P_1223.h5,0,0,1,0,0,1,0,0,1,1,30.412102603521493
1223,H_1224.h5,P_1224.h5,0,1,1,0,1,0,0,0,0,1,19.38656327398979
1224,H_1225.h5,P_1225.h5,0,1,0,1,0,1,0,0,0,1,22.940835889329232
1225,H_1226.h5,P_1226.h5,0,0,1,0,0,1,1,0,1,0,15.76651567156449
1226,H_1227.h5,P_1227.h5,0,0,0,1,1,0,0,1,0,0,23.876011818647214
1227,H_1228.h5,P_1228.h5,0,0,1,1,0,1,0,0,0,1,24.3547587577062
1228,H_1229.h5,P_1229.h5,1,0,1,1,0,0,0,0,0,0,18.210456791673913
1229,H_1230.h5,P_1230.h5,0,0,0,1,1,0,1,1,0,0,27.13339012424399
1230,H_1231.h5,P_1231.h5,1,0,1,0,0,0,0,0,1,1,18.576811880070938
1231,H_1232.h5,P_1232.h5,0,0,1,0,1,0,1,0,0,1,32.95027961650676
1232,H_1233.h5,P_1233.h5,0,1,1,0,0,0,1,0,0,0,24.027210180701854
1233,H_1234.h5,P_1234.h5,1,0,1,0,1,0,0,0,0,0,17.52897986583945
1234,H_1235.h5,P_1235.h5,0,0,0,1,1,0,0,0,1,1,18.421518676135328
1235,H_1236.h5,P_1236.h5,1,0,0,0,0,1,1,0,0,1,16.116855379920207
1236,H_1237.h5,P_1237.h5,1,1,0,0,0,1,0,1,0,0,21.70264861906297
1237,H_1238.h5,P_1238.h5,0,0,0,1,1,1,0,0,1,0,23.363531490006437
1238,H_1239.h5,P_1239.h5,0,1,0,1,0,0,1,1,0,0,24.772727593103504
1239,H_1240.h5,P_1240.h5,0,0,0,0,1,0,1,0,1,0,17.0228849048292
1240,H_1241.h5,P_1241.h5,0,0,0,1,1,1,0,1,0,0,16.08112668061389
1241,H_1242.h5,P_1242.h5,1,0,1,0,0,0,0,1,0,1,19.754040510028638
1242,H_1243.h5,P_1243.h5,0,1,1,1,0,0,0,0,0,1,18.572976237369364
1243,H_1244.h5,P_1244.h5,0,1,1,1,1,0,0,0,0,0,26.024868758142233
1244,H_1245.h5,P_1245.h5,0,0,0,0,0,1,1,1,1,0,18.34527015805207
1245,H_1246.h5,P_1246.h5,0,0,0,0,0,1,0,1,1,0,13.869012275554685
1246,H_1247.h5,P_1247.h5,0,0,0,0,1,0,1,1,1,0,20.24920421344835
1247,H_1248.h5,P_1248.h5,1,0,1,0,0,0,1,0,0,0,32.11369782794876
1248,H_1249.h5,P_1249.h5,0,1,1,1,0,0,0,0,0,1,24.043143166315073
1249,H_1250.h5,P_1250.h5,0,0,1,1,0,0,0,1,1,0,24.681566761361893
